"match_id","id","total_goals","supremacy","draw_factor","fit_error","expH","expA"
3900603,"ligue1226",2.34,0.54,1.08,1.17380490730178e-09,1.43561324636733,0.900374550731809
3900606,"ligue1227",2.55,-0.31,1.07,2.87546207430511e-09,1.11792791013703,1.43232086330758
3900609,"ligue1228",2.42,0.08,1.09,1.30790959938051e-09,1.25058626049859,1.16771551758216
3900608,"ligue1229",2.53,0.16,1.11,1.43678970333974e-09,1.34221110308014,1.18327898382682
3829434,"ligue123",2.08,0.31,1.09,3.03194139642149e-09,1.19517011846054,0.889736245801142
3900611,"ligue1231",2.39,1.22,1.01,5.41177870687328e-09,1.80711882603948,0.585187903270656
3900610,"ligue1232",2.5,0.12,1.16,7.14587193786376e-10,1.3090314194385,1.18626409886719
3900612,"ligue1233",2.55,1.15,1.05,6.08367959228292e-09,1.85340146924817,0.69941059876539
3900614,"ligue1234",2.33,0.87,1.08,3.61462944543362e-09,1.597744639734,0.73184463724674
3900616,"ligue1235",2.57,0.85,1.06,8.37414733528027e-09,1.70862931025651,0.86043946284525
3900615,"ligue1236",2.24,0.58,1.1,4.35956812128307e-09,1.41236429980935,0.829682015810976
3900613,"ligue1237",2.6,0.05,1.14,1.33205385068712e-09,1.32616898794929,1.27296152863736
3900618,"ligue1238",3.23,2.09,1.12,1.52427032868839e-08,2.6634130755556,0.57013917240106
3900617,"ligue1239",2.14,0.38,1.09,2.46599897474864e-09,1.25871638684406,0.881257672460194
3829435,"ligue124",2.46,1.04,1.12,3.91005579011942e-08,1.75078187063495,0.707006119114854
3900619,"ligue1240",2.3,0.47,1.07,1.94288510267855e-09,1.38751539856513,0.913067082061755
3900626,"ligue1241",2.29,0.12,1.15,4.64822490350505e-09,1.20529649494203,1.08662074148945
3900624,"ligue1242",2.32,-0.36,1.11,1.8297111312875e-09,0.97854820011059,1.33666243419337
3900622,"ligue1243",2.5,0.75,1.09,5.93958246613701e-09,1.62135481587985,0.876132393687132
3900620,"ligue1244",2.5,0.36,1.12,9.45504224899259e-10,1.4298971865229,1.07102138301837
3900623,"ligue1245",2.38,0.2,1.08,1.94366900855876e-09,1.28854945841685,1.08723474514771
3900625,"ligue1246",2.43,0.65,1.1,4.59726043130951e-09,1.54125555919492,0.889594919366821
3900621,"ligue1247",2.26,0.33,1.05,4.20829837823613e-09,1.29636379151064,0.967358640298809
3900627,"ligue1248",2.29,0.5,1.08,3.09376968973782e-09,1.39309255733388,0.893642496281273
3900628,"ligue1249",2.26,0.53,1.12,1.38393388302678e-08,1.39228626024261,0.863745489203112
3829436,"ligue125",2.11,0.16,1.09,1.37042329807196e-08,1.13481342474362,0.972045575093651
3900629,"ligue1250",2.65,-0.81,1.17,5.44049146931595e-09,0.917614034108499,1.72748635458813
3900630,"ligue1251",2.23,0.54,1.13,6.83524792232409e-09,1.38313732184763,0.843936141636734
3900633,"ligue1252",2.55,1.02,1.06,3.78304075990094e-09,1.78584811546311,0.766292900237138
3900632,"ligue1253",2.38,0.25,1.15,1.10525607080091e-08,1.31207269056997,1.06438594297041
3900631,"ligue1254",2.48,0.3,1.13,1.26822317926258e-09,1.39064123594152,1.08647031852397
3900636,"ligue1255",2.32,0.69,1.16,1.5880778491175e-08,1.50221662989637,0.813492887688979
3900634,"ligue1256",2.56,1.31,1.1,4.35350637359218e-09,1.93524209238906,0.628509335838123
3900635,"ligue1257",2.3,0.85,1.22,5.26466401761499e-09,1.5761681100227,0.728345937631373
3900638,"ligue1258",2.75,1.34,1.17,1.64561415273976e-08,2.04365814371784,0.707089110818459
3900637,"ligue1259",2.51,-0.32,1.14,2.09696375632483e-09,1.09510531549887,1.41016011639731
3829438,"ligue126",2.56,0.31,1.1,6.56928517296249e-10,1.43636739847777,1.12448380251771
3900639,"ligue1260",2.37,0.2,1.13,2.29518202779493e-09,1.28579809657649,1.08385582875238
3901144,"ligue1261",2.54,0.51,1.12,3.66473817148909e-09,1.52395467378849,1.01254694374878
3901145,"ligue1262",2.12,-0.2,1.09,6.23899247886805e-09,0.958976282729545,1.16005403118468
3901148,"ligue1263",2.41,0.55,1.13,4.5899325351064e-09,1.48052954893324,0.933751215536192
3901149,"ligue1264",3.08,1.56,1.06,7.53556143243267e-09,2.32180167638292,0.757051771932064
3901146,"ligue1265",3.14,2.27,1.05,7.66527557801227e-09,2.70626917346881,0.437711614766265
3901147,"ligue1266",2.38,0.76,1.06,5.33043876210559e-09,1.56915613702676,0.809622635166734
3901152,"ligue1267",2.4,-0.01,1.12,1.00335283808522e-09,1.1951989371414,1.20044333845495
3901151,"ligue1268",2.28,0.06,1.05,3.8121188335549e-09,1.17102378191405,1.10921022649045
3901150,"ligue1269",2.37,0.64,1.08,4.96232844907173e-09,1.50582428217074,0.866216246628839
3829439,"ligue127",2.35,0.02,1.06,9.69916368167916e-10,1.18553272096754,1.16187012753686
3901153,"ligue1270",2.24,0.68,1.13,3.26063356954534e-09,1.45974788121492,0.7792604873105
3901156,"ligue1271",2.15,0.34,1.08,3.32742097775709e-09,1.24385874590111,0.908720154964834
3901155,"ligue1272",2.16,0.14,1.11,4.97139037622409e-09,1.14935232314673,1.01092187227791
3901157,"ligue1273",2.5,0.13,1.13,2.59603317147328e-09,1.31450830810225,1.18928070811618
3901158,"ligue1274",2.4,0.32,1.05,2.28311597835779e-09,1.36091692084372,1.03851307699316
3901154,"ligue1275",2.95,-0.19,1.11,7.7386423543046e-09,1.38034371048392,1.5745334103309
3901159,"ligue1276",2.65,-0.75,1.08,6.680698375412e-09,0.94870616329628,1.70025808450274
3901160,"ligue1277",2.26,0.13,1.1,5.78424312199464e-09,1.19329107683168,1.06377325349541
3901161,"ligue1278",2.47,0.9,1.06,5.9640455196452e-09,1.68369157949174,0.786977546350566
3901162,"ligue1279",2.3,-0.15,1.06,2.0206514419455e-08,1.07223010092047,1.22385332916413
3829442,"ligue128",2.26,0.51,1.08,6.9221528089554e-09,1.38377447059536,0.878157314790074
3901164,"ligue1280",2.08,-0.24,1.09,2.5743609168862e-09,0.920216873824171,1.16335854980455
3901167,"ligue1281",2.34,0.12,1.14,2.67351096969106e-07,1.23331202842863,1.11076045766578
3901165,"ligue1282",2.46,0.94,1.08,4.73084319591231e-09,1.69750566269526,0.760657956096949
3901168,"ligue1283",2.33,0.59,1.1,5.76570004311641e-09,1.46324328574576,0.868619941762377
3901163,"ligue1284",2.96,1.28,1.1,5.18474543056395e-09,2.12387941951863,0.840730190212794
3901166,"ligue1285",2.54,1.14,1.08,4.55647246959904e-09,1.84119127034785,0.700059109321697
3901171,"ligue1286",2.88,1.25,1.14,1.47150556661541e-08,2.06438879797831,0.812028191304949
3901169,"ligue1287",2.69,0.94,1.16,9.13725137345261e-09,1.81575266247099,0.872961197757493
3901170,"ligue1288",2.2,0.13,1.17,9.08443572204392e-09,1.16352040515001,1.03161934443654
3901173,"ligue1289",2.46,-0.49,1.11,2.56669177497967e-09,0.98222574056893,1.47622416721422
3829440,"ligue129",2.15,0.18,1.02,5.83243845144452e-09,1.1679398865278,0.986387582477413
3901172,"ligue1290",2.06,-0.13,1.12,6.31196290828439e-09,0.960760070538387,1.09440444578639
3901174,"ligue1291",2.53,0.94,1.05,5.3783270589272e-09,1.73214946028422,0.795232450396829
3901179,"ligue1292",2.35,0.21,1.09,5.07352671175352e-10,1.27875992821049,1.07208017951922
3901177,"ligue1293",2.07,-0.33,1.11,1.24248307453196e-08,0.871055575339889,1.20088057694172
3901180,"ligue1294",2.34,-0.07,1.12,8.33028463473621e-09,1.13274579836869,1.2070088305243
3901178,"ligue1295",2.61,-0.19,1.09,2.20835858955621e-09,1.20649430115045,1.39886896121976
3901175,"ligue1296",2.39,0.5,1.1,2.53203837556336e-07,1.44482479235386,0.944353716360985
3901176,"ligue1297",2.53,0.52,1.09,7.9210857497463e-09,1.52781529256923,1.00591944878737
3901182,"ligue1298",2.13,0.6,1.13,2.86092700299488e-09,1.36560986337278,0.76293232860905
3901181,"ligue1299",2.46,-0.22,1.04,1.77059177562311e-09,1.11606494438837,1.33965049198899
3829414,"ligue13",3.01,1.23,1.21,5.25698975837981e-09,2.11876911678666,0.887225102123725
3829441,"ligue130",2.68,1.04,1.14,6.02353469151055e-09,1.85946966874277,0.819207053083158
3901183,"ligue1300",3.26,-2.23,1.02,9.78029050729811e-09,0.516759031624969,2.74239096236831
3901184,"ligue1301",2.58,0.74,1.09,4.62007541372435e-09,1.6623503671452,0.91975132804065
3901187,"ligue1302",2.29,0.22,1.14,3.39267938270342e-09,1.25184024002826,1.03595960368917
3901190,"ligue1303",3.2,1.36,1.13,4.39404005064775e-09,2.28297585914004,0.91902934089281
3901189,"ligue1304",2.38,0.69,1.13,4.25555551804793e-09,1.53575697158837,0.84362154597571
3901186,"ligue1305",2.49,1.06,1.09,1.54812483274645e-07,1.77735818299804,0.712981728062083
3901185,"ligue1306",2.54,0.52,1.21,2.11533228469349e-09,1.53122552983964,1.00669495921411
3901188,"ligue1307",2.31,0.4,1.1,1.74644072588541e-09,1.35493407543047,0.954583886606854
3901192,"ligue1308",2.32,0.75,1.11,1.03827979366403e-08,1.53794072617905,0.784825085432494
3901191,"ligue1309",2.39,0.71,1.06,5.89550486708957e-08,1.55255141559755,0.841578639041254
3829443,"ligue131",2.34,-0.56,1.1,2.16021018302851e-09,0.889809034076019,1.4523159501262
3901193,"ligue1310",2.78,1.49,1.09,7.3863630328483e-09,2.13476071659164,0.643988950330377
3901194,"ligue1311",2.55,0.77,1.08,2.77336306301857e-09,1.66142972164323,0.891899266284592
3901195,"ligue1312",2.2,-0.09,1.08,2.52592274637857e-09,1.05551016360733,1.14149497142048
3901197,"ligue1313",2.27,0.08,1.09,1.46466377985393e-09,1.17446754390449,1.09375406801349
3901196,"ligue1314",2.78,1.39,1.08,2.1120455660506e-08,2.08631276278508,0.698552065334082
3901199,"ligue1315",2.63,0.6,1.12,3.06734076689018e-09,1.61343589738049,1.01746122684722
3901200,"ligue1316",2.64,0.67,1.07,2.37742442636214e-09,1.65677732171213,0.983991706045245
3901198,"ligue1317",2.58,-0.32,1.08,3.5644143953869e-09,1.12690702831641,1.45146896999923
3901201,"ligue1318",2.37,-0.39,1.09,3.17269143997e-09,0.990056747826174,1.38026600775067
3901202,"ligue1319",2.89,-0.66,1.1,1.37689204130871e-08,1.11223294855396,1.77431285918357
3829445,"ligue132",2.2,0.27,1.03,5.05812063453334e-09,1.23323072693835,0.963351031835823
3901203,"ligue1320",2.01,0.29,1.11,3.8726574562783e-09,1.14872400732004,0.861138222478883
3901204,"ligue1321",2.62,-0.43,1.07,4.89987374970654e-09,1.09447234744791,1.52913603687007
3901209,"ligue1322",2.21,0.39,1.09,3.25272894651155e-09,1.29897672333588,0.91109216080946
3901205,"ligue1323",2.71,0.55,1.08,2.23785734037903e-09,1.62985894442079,1.08251109269148
3901208,"ligue1324",2.61,-0.21,1.14,5.64558491355531e-09,1.19850479691585,1.40669859555893
3901207,"ligue1325",2.19,0.3,1.05,3.40329136887614e-09,1.24538124371517,0.944429220740372
3901210,"ligue1326",3.16,1.92,1,6.21819690958632e-07,2.54194467305905,0.621457409580914
3901206,"ligue1327",2.35,0.92,1.08,3.81340876253914e-09,1.63456291815982,0.716774280418657
3901212,"ligue1328",2.21,0.34,1.06,6.3409000606708e-09,1.275123396218,0.930901081930267
3901211,"ligue1329",2.7,0.73,1.12,4.24270289790264e-09,1.71655958713117,0.983041717807535
3829444,"ligue133",2.66,-0.33,1.17,3.190079699766e-09,1.16354485365327,1.49431347069673
3901213,"ligue1330",2.59,0.28,1.11,2.50612656299244e-09,1.43793379004633,1.15298724607126
3901214,"ligue1331",3.05,1.14,1.17,1.39553395640811e-08,2.0984664490979,0.955401275646897
3901215,"ligue1332",2.24,-0.18,1.07,2.12576446010824e-09,1.02796204719062,1.2093740593901
3901220,"ligue1333",2.16,-0.38,1.07,4.18549876841508e-09,0.890931879632045,1.27140680410459
3901218,"ligue1334",2.3,0.51,1.11,2.31116183704149e-09,1.40285830539966,0.892339548202501
3901219,"ligue1335",2.79,-0.08,1.14,7.75437997441788e-10,1.35393048113691,1.43738358887398
3901216,"ligue1336",3.1,1.82,0.98,1.41120433192153e-08,2.46066833023854,0.641824235989506
3901217,"ligue1337",2.99,-0.96,1.11,4.54136159106378e-09,1.01346622642454,1.97783617613242
3901223,"ligue1338",2.63,0.53,1.08,1.6104915371386e-09,1.57968771302914,1.04730346836933
3901222,"ligue1339",2.21,0.12,1.07,2.10486635750431e-09,1.16504316794044,1.04631093629215
3829447,"ligue134",2.31,1.05,1.16,8.07793321884494e-09,1.68296177824142,0.628734887068301
3901221,"ligue1340",2.7,0.78,1.18,3.34045713095962e-09,1.74114835713625,0.960013287992608
3901224,"ligue1341",2.71,0.89,1.04,1.35292614850656e-08,1.80080938377248,0.906737088228741
3901225,"ligue1342",2.77,-0.43,1.07,6.46785439001466e-09,1.17257682786002,1.60109242665217
3901230,"ligue1343",2.25,0.38,1.08,2.26661923597233e-09,1.31352096239587,0.933948733782461
3901229,"ligue1344",2.63,0.45,1.06,3.88483621383026e-09,1.54169579001051,1.09043733793599
3901227,"ligue1345",2.35,0.79,1.03,3.51185276566691e-09,1.56816931562353,0.782897320803848
3901226,"ligue1346",3.24,1.8,1.08,1.05033102542315e-08,2.51879449645796,0.72077526290784
3901231,"ligue1347",2.55,-0.06,1.1,1.34548352507005e-09,1.24803785121897,1.30682863939253
3901228,"ligue1348",2.83,1.16,1.08,6.21280656050721e-09,1.9910285999123,0.835944801282493
3901232,"ligue1349",2.32,1.03,1.1,5.93567172242475e-09,1.67426489310918,0.649031236299456
3829448,"ligue135",2.36,0.33,1.1,2.49783298977895e-09,1.34098228150764,1.01573414037835
3901233,"ligue1350",3.36,1.89,1.1,1.02830220080713e-08,2.62496270303648,0.738380704295056
3901241,"ligue1351",2.49,0.65,1.13,2.59472748764538e-09,1.57235247720607,0.918969248982427
3901240,"ligue1352",2.62,-0.35,1.12,1.91619773958331e-08,1.13539710412239,1.48341998881016
3901235,"ligue1353",3.06,1.79,1.03,7.98974494598127e-09,2.42373400816946,0.63557045391265
3901238,"ligue1354",2.77,1.36,1.09,4.26945056720192e-09,2.06449716261423,0.701825805200743
3901236,"ligue1355",2.46,-0.14,1.07,5.91592830929179e-10,1.16041333869333,1.29944063399337
3901234,"ligue1356",2.59,0.48,1.08,1.78583862455914e-09,1.53572554206925,1.05379235700596
3901237,"ligue1357",2.74,0.56,1.13,4.21701715948183e-09,1.65171130283445,1.08897695050306
3901242,"ligue1359",2.44,-0.19,1.1,1.82218211523683e-09,1.12683073068684,1.3157453670628
3829449,"ligue136",2.26,0.31,1.05,3.13470875489803e-09,1.28359003588323,0.971455673560955
3901247,"ligue1360",2.99,-1.26,1.1,6.53791073198406e-09,0.86560052551696,2.12243869940692
3901243,"ligue1361",2.26,0.31,1.08,2.3850394952454e-09,1.28799746776124,0.976290881907663
3901245,"ligue1362",2.94,0.96,1.1,8.11250235954153e-09,1.95006422255095,0.994100615328246
3901248,"ligue1363",2.66,1.19,1.06,7.88669717821421e-09,1.92797496022678,0.734413857206904
3901252,"ligue1364",2.85,0.87,1.12,9.81562446096871e-09,1.86264213738222,0.989278990190677
3901251,"ligue1365",3.08,0.66,1.11,7.75337190592941e-09,1.87097025576707,1.21111894480181
3901249,"ligue1366",2.69,0.33,1.12,3.3584081339238e-09,1.50864549400346,1.1798599929985
3901246,"ligue1367",2.54,0.6,1.09,7.60959540228651e-09,1.56864910902718,0.968813078212685
3901250,"ligue1368",2.56,0.55,1.14,4.00118970987997e-09,1.55726919726001,1.00758044191958
3901244,"ligue1369",3.59,2.18,1.05,6.72304407364524e-09,2.88608820555868,0.705485259656534
3829446,"ligue137",2.31,0.14,1.09,1.50977450154369e-09,1.22541647946342,1.08281058181688
3901253,"ligue1370",3.16,-1.11,1.01,9.26767848874788e-09,1.02409380240934,2.13757814406426
3901255,"ligue1371",2.58,-0.96,1.03,6.01002865273124e-09,0.808803823094527,1.77297224627128
3901262,"ligue1372",2.95,-0.06,1.12,5.17030877208628e-09,1.44527144657704,1.50180717263072
3901258,"ligue1373",2.82,-0.8,1.07,4.01895666650716e-09,1.00620753439986,1.80976377379036
3901260,"ligue1374",2.89,-0.06,1.13,3.52435754853424e-09,1.41181164222942,1.47658254423804
3901256,"ligue1375",3.06,1.25,1.08,1.47184633195849e-08,2.15569000436406,0.901691605061508
3901261,"ligue1376",3.47,2.12,1.01,2.8101788216645e-08,2.79492308060484,0.677611851395113
3901254,"ligue1377",3.17,-0.64,1.05,5.04919400130854e-09,1.2665751785314,1.90214105067848
3901263,"ligue1378",2.72,0.73,1.09,2.45796348583936e-09,1.72736662184263,0.997448748186825
3901257,"ligue1379",2.35,0.06,1.08,2.0043342662255e-09,1.20647832819615,1.14386342512981
3829452,"ligue138",2.18,0.47,1.13,2.12575040539137e-09,1.32687678578913,0.856901426079435
3901259,"ligue1380",3.34,-0.94,1.08,1.72336368855976e-08,1.19988335300427,2.14338743184103
3829450,"ligue139",2.3,-0.54,1.11,3.37980795277354e-09,0.881158288433815,1.41849266920508
3829419,"ligue14",2.28,0.76,1.1,3.42535009782126e-09,1.51865970243685,0.76255335326423
3829451,"ligue140",2.24,0.95,1.09,1.07743010655538e-08,1.59544357345377,0.64094969907016
3829453,"ligue141",2.81,1.73,0.97,7.19439939057458e-09,2.26817893005046,0.538921251387337
3829456,"ligue142",2.31,0.62,1.16,1.5386319202605e-09,1.46701778183863,0.846941032001291
3829454,"ligue143",2.29,0.68,1.13,7.63558970323811e-09,1.48738505678106,0.804031829465755
3829457,"ligue144",2.18,-0.01,1.04,2.15957045355988e-09,1.0869554201061,1.09441446853933
3829459,"ligue145",2.32,0.33,1.12,1.32722338234981e-09,1.32506552888701,0.992673347679116
3829458,"ligue146",2.52,0.56,1.11,5.70301981508132e-09,1.54341528938557,0.979799605844461
3829455,"ligue147",2.56,0.21,1.12,8.84036327712173e-10,1.38441435256307,1.17244777208075
3829462,"ligue148",2.19,-0.5,1.11,6.35537731036487e-09,0.841187518416305,1.34432431137324
3829461,"ligue149",2.69,1.22,1.07,4.32110314713199e-09,1.95334815089808,0.732938282225935
3829418,"ligue15",2.13,0.32,1.12,1.08106471516481e-08,1.22418878040803,0.907889888818458
3829460,"ligue150",1.98,0.1,1.04,1.55219693558283e-08,1.03950163129712,0.940256797432862
3829463,"ligue151",2.11,0.25,1.08,2.46353844343624e-08,1.18089803257062,0.932626586451639
3829466,"ligue152",2.29,0.22,1.07,1.50828025840936e-09,1.2562423771204,1.03136806247605
3829464,"ligue153",2.32,0.11,1.09,1.47409676090427e-09,1.21003157014665,1.1049764122868
3829467,"ligue154",2.48,0.28,1.11,8.76987833559791e-10,1.37799283583219,1.10086499410061
3829468,"ligue155",2.15,0.74,1.06,8.11635150591927e-09,1.44370551065092,0.704309537351725
3829465,"ligue156",2.78,-1.34,1.18,4.90489140534092e-09,0.719386774895614,2.06109276116254
3829471,"ligue157",2.46,0.46,1.1,2.40469694440059e-09,1.45945332402285,1.00138403976487
3829472,"ligue158",2.61,0.49,1.09,9.17703628353889e-09,1.55044358018891,1.06005817400468
3829469,"ligue159",2.52,1.03,1.09,3.36501465086251e-09,1.77465021461823,0.746874395429868
3829416,"ligue16",2.31,-0.56,1.06,2.82367411758896e-09,0.873146593993191,1.43407323838812
3829470,"ligue160",2.15,0.82,1.11,4.56816428320085e-09,1.48475990019662,0.667358118492366
3829474,"ligue161",2.18,0.08,1.04,2.1996718093781e-09,1.13322756549486,1.04904800122638
3829473,"ligue162",2.94,2.15,1.09,1.15542438838185e-08,2.54519293587968,0.393917772973492
3829478,"ligue163",2.09,-0.19,1.06,1.91096492719681e-09,0.94954338041317,1.13857521259919
3829479,"ligue164",2.5,0.39,1.07,3.29784754662806e-09,1.44474794177136,1.05475537146003
3829476,"ligue165",2.57,1.31,1.05,2.14276647709674e-08,1.93799847511969,0.627149233811633
3829475,"ligue166",2.35,-0.12,1.04,5.81940634901338e-09,1.11182021306884,1.23604902046669
3829477,"ligue167",2.57,-0.2,1.11,1.56768045112927e-09,1.18835994818585,1.3859482836312
3829480,"ligue168",2.29,-0.36,1.06,1.79304493143079e-09,0.966698501038199,1.32329790551156
3829481,"ligue169",2.2,-0.21,1.07,7.43911603498014e-08,0.994856460086827,1.20160355178751
3829417,"ligue17",2.29,0.56,1.06,3.4703484140828e-09,1.42650947798245,0.863920007777816
3829482,"ligue170",2.24,0.03,1.07,9.20188879661086e-09,1.13412153019348,1.10637603226504
3829486,"ligue171",2.33,-0.1,1.07,4.18877284889657e-09,1.11776414946941,1.21651986745159
3829484,"ligue172",2.37,0.22,1.05,3.01878938743174e-09,1.29716639189091,1.07772953678144
3829487,"ligue173",2.47,0.81,1.16,2.2004782821876e-09,1.63913153080017,0.832187028381185
3829483,"ligue174",2.53,-1.55,1.15,4.99610107054409e-09,0.489023184699349,2.03764163036061
3829485,"ligue175",2.31,0.94,1.06,6.82440109973178e-09,1.62537176291465,0.68891606916327
3829488,"ligue176",2.22,-0.17,1.06,3.17079001375673e-09,1.027708226672,1.19391411175225
3829491,"ligue177",2.61,1.25,1.16,1.26365563416219e-08,1.93288974546831,0.679915718458276
3829489,"ligue178",2.42,0.41,1.05,2.71509414605231e-09,1.41507268909312,1.00514841315727
3829490,"ligue179",2.47,0.79,1.04,1.99487598211839e-09,1.62935191822944,0.839163864850678
3829420,"ligue18",2.62,0.91,1.11,3.00384887066851e-09,1.76477423124415,0.851302852871571
3829492,"ligue180",2.14,0.72,1.11,4.20745378085404e-09,1.43175777135834,0.707868080099957
3829493,"ligue181",2.2,0.49,1.08,8.45344613512747e-10,1.34575880612516,0.857137047840271
3829494,"ligue182",2.31,-0.28,1.06,1.69109728249628e-09,1.01164870903185,1.2956816644928
3829496,"ligue183",2.27,0.56,1.13,2.75503657099548e-09,1.41569122160159,0.859065687506286
3829495,"ligue184",2.73,1.18,1.11,4.09345911605581e-09,1.95538397019662,0.771604145493793
3829497,"ligue185",2.39,-0.03,1.08,6.59341504586434e-09,1.18062925858353,1.20989934417615
3829499,"ligue186",2.52,0.22,1.11,2.59468302496314e-09,1.37126523511893,1.15317105170708
3829498,"ligue187",2.47,-0.01,1.07,7.5817546160049e-10,1.2257345447022,1.23945592927588
3829501,"ligue188",2.39,0.74,1.04,3.14660563172527e-09,1.56312418781341,0.824511220873654
3829500,"ligue189",2.91,1.63,1.05,5.17802635132408e-09,2.26891294404382,0.640777896944451
3829422,"ligue19",2.8,1.2,1.13,2.42559791297007e-08,1.99813810532228,0.798950357569783
3829502,"ligue190",2.45,-0.01,1.1,8.20498298745559e-10,1.22150630479765,1.22688281462654
3829504,"ligue191",2.82,-1.53,1.06,2.34357926959603e-08,0.646476314603243,2.17711580660097
3829506,"ligue192",2.16,0.1,1.04,1.1443193453242e-09,1.12950761738356,1.02888271427545
3829503,"ligue193",2.21,0.58,1.13,2.4248765127655e-09,1.39713738104837,0.816094154594777
3829508,"ligue194",2.56,0.03,1.12,1.05802639801354e-09,1.29590326831329,1.26258555034335
3829505,"ligue195",2.47,1.37,1.1,2.37574345966871e-08,1.92261358387908,0.549176537293836
3829507,"ligue196",2.37,0.74,1.12,1.68077322762487e-08,1.55571176912025,0.815140270650602
3829511,"ligue197",2.47,0.92,1.13,4.96792221832316e-09,1.69956027827596,0.775387519297635
3829509,"ligue198",2.86,1.29,1.14,9.08225376629912e-09,2.07215405324179,0.784100996709001
3829510,"ligue199",2.47,0.48,1.05,1.79975737090719e-09,1.47551857756973,0.99849986445269
3754128,"premier381",2.56,0.72,1.03,4.51219923456995e-09,1.64268220098213,0.920156894469162
3754078,"premier382",2.81,1.56,1.11,1.20731359825131e-08,2.18449919874523,0.626301199449707
3754300,"premier383",2.79,0.91,1.16,6.27699214061585e-09,1.84837918980789,0.942898754588877
3754237,"premier384",2.43,0.77,1.04,2.32593912692075e-09,1.59689982854793,0.831235563947301
3754097,"premier385",2.83,1.04,1.12,5.35450950300068e-09,1.93737238815686,0.895878037952843
3754138,"premier386",2.43,0.18,1.06,6.39066043981689e-10,1.30838013642803,1.12502777965632
3754141,"premier387",2.99,1.89,1,7.03756474890374e-09,2.43958631903393,0.554139797833568
3754112,"premier388",2.48,-0.15,1.11,2.59008551712154e-09,1.16849192261908,1.31479987142897
3753985,"premier389",2.54,-0.48,1.08,4.0259186752974e-09,1.03154275220942,1.50760472156922
3754145,"premier390",2.87,-1.11,1.15,7.11982587941542e-09,0.878179242702501,1.99200256381115
3754107,"premier391",2.49,-0.77,1.06,4.48338505420041e-09,0.858565517041101,1.62676335977678
3754034,"premier392",2.45,0.52,1.06,3.34243123282483e-09,1.4835980937581,0.962870719966021
3753993,"premier393",2.37,-0.05,1.04,1.80414092346132e-09,1.15802438746172,1.21161934123236
3754344,"premier394",2.65,0.69,1.04,3.54983508246448e-09,1.66848089826414,0.977122278525364
3754270,"premier395",2.69,0.9,1.14,4.74374397067137e-09,1.79461073431871,0.892588224751657
3754267,"premier396",2.47,0.44,1.03,4.37491685102298e-09,1.45677510338724,1.01426711626573
3754203,"premier397",2.7,0.23,1.08,2.32623267885001e-09,1.46344760629511,1.23819355265176
3754312,"premier398",2.76,-0.92,1.06,1.00872190722138e-08,0.920391413239984,1.83974397090909
3754066,"premier399",2.61,0.53,1.05,2.50422792136964e-09,1.56822900059838,1.03860364757985
3754020,"premier400",2.87,1.21,1.11,1.35201531384012e-08,2.04383912615481,0.831012748777431
3754190,"premier401",2.51,0.75,1.05,2.68338222017296e-08,1.62901412458682,0.878674820992343
3753987,"premier402",2.82,0.07,1.11,5.68258955432767e-09,1.4448186869533,1.3720904928996
3754254,"premier403",2.87,1.61,1.06,1.65696263872588e-08,2.23714043178572,0.630040804205176
3754104,"premier404",2.47,0.43,1.09,2.18417812222101e-09,1.45215088823689,1.01888741189532
3754180,"premier405",2.43,-0.47,1.04,4.96071510943151e-09,0.976968530776856,1.44983595278926
3754131,"premier406",2.7,0.05,1.08,3.62825222361795e-10,1.37342765208153,1.32324871924914
3754233,"premier407",3.01,-0.99,1.13,6.35722585692283e-08,1.01196591431674,1.99981530060975
3754189,"premier408",2.48,0.01,1.08,1.08617757360338e-09,1.24400025990494,1.23576560303764
3754059,"premier409",2.53,-1.12,1.08,1.09572071963978e-08,0.703446117825642,1.82368462326637
3754129,"premier410",2.83,0.76,1.05,1.79646687297788e-09,1.79388889147676,1.03189536735543
3754204,"premier411",2.42,0.48,1.12,4.52090275020698e-09,1.45085456745537,0.967306011737854
3754023,"premier412",2.75,0.5,1.09,1.75521061377554e-09,1.62245311822673,1.12439057209627
3754083,"premier413",2.97,1.58,1.12,3.14135368089002e-09,2.2770267817288,0.693714423255773
3753984,"premier414",2.96,1.54,1.07,7.42601588855434e-09,2.2526718918238,0.709837271956608
3754246,"premier415",3.59,2.21,1.18,1.35203819220011e-08,2.89646133552735,0.689019610418945
3754205,"premier416",2.78,-1.02,1,8.38469600910145e-09,0.882179533099104,1.90126258016015
3754007,"premier417",2.42,0.45,1.12,1.99207946245723e-09,1.43502540208058,0.981528759341166
3754268,"premier418",2.79,0.49,1.13,1.80114016286176e-09,1.63625840466242,1.15098851860114
3754337,"premier419",2.6,0.49,1.13,1.91469209585998e-09,1.54544119630599,1.05722262485402
3754221,"premier420",2.53,-0.44,1.1,9.85308252390683e-09,1.04613904489111,1.48644264510052
3754240,"premier421",3,1.67,0.96,1.264781494089e-08,2.33541123678552,0.665044078708902
3754257,"premier422",3.08,-0.87,1.17,5.65851949412151e-09,1.10252819867263,1.97723652892955
3754336,"premier423",2.61,-0.38,1.08,3.21333350219644e-09,1.11789604650211,1.49506158109635
3754003,"premier424",2.5,0.66,1.14,7.94236569502208e-09,1.58124644218518,0.916798128612754
