"match_id","match_date","kick_off","competition.competition_id","competition.country_name","competition.competition_name","season.season_id","season.season_name","home_team.home_team_id","home_team.home_team_name","home_team.country.id","home_team.country.name","away_team.away_team_id","away_team.away_team_name","away_team.country.id","away_team.country.name","home_score","away_score","match_week","competition_stage.name"
3813316,"2021-12-04","16:00:00.000",1238,"India","Indian Super league",108,"2021/2022",7285,"NorthEast United",105,"India",7288,"Goa",105,"India",2,1,4,"Regular Season"
3813315,"2021-11-26","16:00:00.000",1238,"India","Indian Super league",108,"2021/2022",7288,"Goa",105,"India",2021,"Jamshedpur",105,"India",1,3,2,"Regular Season"
3813314,"2021-11-19","16:00:00.000",1238,"India","Indian Super league",108,"2021/2022",7282,"ATK Mohun Bagan",105,"India",7283,"Kerala Blasters",105,"India",4,2,1,"Regular Season"
3813312,"2021-12-01","16:00:00.000",1238,"India","Indian Super league",108,"2021/2022",7282,"ATK Mohun Bagan",105,"India",7287,"Mumbai City",105,"India",1,5,3,"Regular Season"
3813310,"2021-12-12","16:00:00.000",1238,"India","Indian Super league",108,"2021/2022",7286,"East Bengal",105,"India",7283,"Kerala Blasters",105,"India",1,1,6,"Regular Season"
3813309,"2021-11-23","16:00:00.000",1238,"India","Indian Super league",108,"2021/2022",7289,"Hyderabad",105,"India",7290,"Chennaiyin",105,"India",0,1,1,"Regular Season"
3813308,"2021-12-24","16:00:00.000",1238,"India","Indian Super league",108,"2021/2022",7291,"Odisha",105,"India",7288,"Goa",105,"India",1,1,8,"Regular Season"
3813301,"2021-12-10","16:00:00.000",1238,"India","Indian Super league",108,"2021/2022",7291,"Odisha",105,"India",7285,"NorthEast United",105,"India",1,0,5,"Regular Season"
3813300,"2021-12-05","16:00:00.000",1238,"India","Indian Super league",108,"2021/2022",7283,"Kerala Blasters",105,"India",7291,"Odisha",105,"India",2,1,4,"Regular Season"
3813299,"2021-12-08","16:00:00.000",1238,"India","Indian Super league",108,"2021/2022",7289,"Hyderabad",105,"India",7284,"Bengaluru",105,"India",1,0,5,"Regular Season"
3813298,"2021-11-21","16:00:00.000",1238,"India","Indian Super league",108,"2021/2022",7286,"East Bengal",105,"India",2021,"Jamshedpur",105,"India",1,1,1,"Regular Season"
3813297,"2021-11-20","16:00:00.000",1238,"India","Indian Super league",108,"2021/2022",7284,"Bengaluru",105,"India",7285,"NorthEast United",105,"India",4,2,1,"Regular Season"
3813294,"2021-11-29","16:00:00.000",1238,"India","Indian Super league",108,"2021/2022",7285,"NorthEast United",105,"India",7290,"Chennaiyin",105,"India",1,2,3,"Regular Season"
3813293,"2022-01-04","16:00:00.000",1238,"India","Indian Super league",108,"2021/2022",7284,"Bengaluru",105,"India",7286,"East Bengal",105,"India",1,1,10,"Regular Season"
3813292,"2021-11-28","16:00:00.000",1238,"India","Indian Super league",108,"2021/2022",7284,"Bengaluru",105,"India",7283,"Kerala Blasters",105,"India",1,1,3,"Regular Season"
3813291,"2021-11-27","16:00:00.000",1238,"India","Indian Super league",108,"2021/2022",7286,"East Bengal",105,"India",7282,"ATK Mohun Bagan",105,"India",0,3,2,"Regular Season"
3813290,"2021-12-13","16:00:00.000",1238,"India","Indian Super league",108,"2021/2022",7289,"Hyderabad",105,"India",7285,"NorthEast United",105,"India",5,1,6,"Regular Season"
3813289,"2021-11-24","16:00:00.000",1238,"India","Indian Super league",108,"2021/2022",7291,"Odisha",105,"India",7284,"Bengaluru",105,"India",3,1,2,"Regular Season"
3813288,"2021-12-02","16:00:00.000",1238,"India","Indian Super league",108,"2021/2022",2021,"Jamshedpur",105,"India",7289,"Hyderabad",105,"India",1,1,3,"Regular Season"
3813286,"2021-12-15","16:00:00.000",1238,"India","Indian Super league",108,"2021/2022",7287,"Mumbai City",105,"India",7290,"Chennaiyin",105,"India",1,0,6,"Regular Season"
3813284,"2021-12-09","16:00:00.000",1238,"India","Indian Super league",108,"2021/2022",7287,"Mumbai City",105,"India",2021,"Jamshedpur",105,"India",4,2,5,"Regular Season"
3813280,"2021-12-03","16:00:00.000",1238,"India","Indian Super league",108,"2021/2022",7290,"Chennaiyin",105,"India",7286,"East Bengal",105,"India",0,0,4,"Regular Season"
3813277,"2021-11-27","18:00:00.000",1238,"India","Indian Super league",108,"2021/2022",7287,"Mumbai City",105,"India",7289,"Hyderabad",105,"India",1,3,2,"Regular Season"
3813276,"2021-12-17","16:00:00.000",1238,"India","Indian Super league",108,"2021/2022",7285,"NorthEast United",105,"India",7286,"East Bengal",105,"India",2,0,7,"Regular Season"
3813273,"2022-01-03","16:00:00.000",1238,"India","Indian Super league",108,"2021/2022",7291,"Odisha",105,"India",7287,"Mumbai City",105,"India",4,2,10,"Regular Season"
3813272,"2021-12-18","18:00:00.000",1238,"India","Indian Super league",108,"2021/2022",7288,"Goa",105,"India",7289,"Hyderabad",105,"India",1,1,7,"Regular Season"
3813268,"2021-12-06","16:00:00.000",1238,"India","Indian Super league",108,"2021/2022",2021,"Jamshedpur",105,"India",7282,"ATK Mohun Bagan",105,"India",2,1,4,"Regular Season"
3813267,"2021-12-07","16:00:00.000",1238,"India","Indian Super league",108,"2021/2022",7286,"East Bengal",105,"India",7288,"Goa",105,"India",3,4,5,"Regular Season"
3813265,"2022-01-07","16:00:00.000",1238,"India","Indian Super league",108,"2021/2022",7286,"East Bengal",105,"India",7287,"Mumbai City",105,"India",0,0,11,"Regular Season"
3813264,"2022-01-05","16:00:00.000",1238,"India","Indian Super league",108,"2021/2022",7282,"ATK Mohun Bagan",105,"India",7289,"Hyderabad",105,"India",2,2,10,"Regular Season"
3923881,"2024-02-11","22:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",775,"Nigeria",166,"Nigeria",3374,"Côte d'Ivoire",55,"Côte d'Ivoire",1,2,8,"Final"
3923880,"2024-02-10","22:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",4976,"South Africa",211,"South Africa",4881,"Congo DR",52,"Congo, (Kinshasa)",0,0,7,"3rd Place Final"
3922838,"2024-02-07","22:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",3374,"Côte d'Ivoire",55,"Côte d'Ivoire",4881,"Congo DR",52,"Congo, (Kinshasa)",1,0,6,"Semi-finals"
3922837,"2024-02-07","19:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",775,"Nigeria",166,"Nigeria",4976,"South Africa",211,"South Africa",1,1,6,"Semi-finals"
3922242,"2024-01-29","22:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",787,"Senegal",202,"Senegal",3374,"Côte d'Ivoire",55,"Côte d'Ivoire",1,1,4,"Round of 16"
3922239,"2024-01-28","19:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",4992,"Equatorial Guinea",69,"Equatorial Guinea",4892,"Guinea",95,"Guinea",0,1,4,"Round of 16"
3922659,"2024-02-03","19:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",4930,"Mali",140,"Mali",3374,"Côte d'Ivoire",55,"Côte d'Ivoire",1,2,5,"Quarter-finals"
3922658,"2024-02-03","22:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",4924,"Cape Verde Islands",41,"Cape Verde",4976,"South Africa",211,"South Africa",0,0,5,"Quarter-finals"
3922244,"2024-01-30","19:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",4930,"Mali",140,"Mali",4921,"Burkina Faso",36,"Burkina Faso",2,1,4,"Round of 16"
3922356,"2024-02-02","22:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",4881,"Congo DR",52,"Congo, (Kinshasa)",4892,"Guinea",95,"Guinea",3,1,5,"Quarter-finals"
3922321,"2024-02-02","19:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",775,"Nigeria",166,"Nigeria",4901,"Angola",7,"Angola",1,0,5,"Quarter-finals"
3922237,"2024-01-27","19:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",4901,"Angola",7,"Angola",4980,"Namibia",157,"Namibia",3,0,4,"Round of 16"
3922243,"2024-01-30","22:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",788,"Morocco",154,"Morocco",4976,"South Africa",211,"South Africa",0,2,4,"Round of 16"
3922241,"2024-01-29","19:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",4924,"Cape Verde Islands",41,"Cape Verde",4932,"Mauritania",144,"Mauritania",1,0,4,"Round of 16"
3922240,"2024-01-28","22:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",774,"Egypt",66,"Egypt",4881,"Congo DR",52,"Congo, (Kinshasa)",1,1,4,"Round of 16"
3922238,"2024-01-27","22:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",775,"Nigeria",166,"Nigeria",2722,"Cameroon",39,"Cameroon",2,0,4,"Round of 16"
3920396,"2024-01-18","22:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",774,"Egypt",66,"Egypt",4885,"Ghana",86,"Ghana",2,2,2,"Group Stage"
3920386,"2024-01-14","16:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",775,"Nigeria",166,"Nigeria",4992,"Equatorial Guinea",69,"Equatorial Guinea",1,1,1,"Group Stage"
3920385,"2024-01-14","19:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",774,"Egypt",66,"Egypt",4978,"Mozambique",155,"Mozambique",2,2,1,"Group Stage"
3920387,"2024-01-14","22:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",4885,"Ghana",86,"Ghana",4924,"Cape Verde Islands",41,"Cape Verde",1,2,1,"Group Stage"
3920419,"2024-01-24","22:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",4963,"Zambia",253,"Zambia",788,"Morocco",154,"Morocco",0,1,3,"Group Stage"
3920418,"2024-01-24","22:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",4953,"Tanzania",225,"Tanzania, United Republic of",4881,"Congo DR",52,"Congo, (Kinshasa)",0,0,3,"Group Stage"
3920417,"2024-01-24","19:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",4980,"Namibia",157,"Namibia",4930,"Mali",140,"Mali",0,0,3,"Group Stage"
3920416,"2024-01-24","19:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",4976,"South Africa",211,"South Africa",777,"Tunisia",232,"Tunisia",0,0,3,"Group Stage"
3920415,"2024-01-23","22:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",4932,"Mauritania",144,"Mauritania",4898,"Algeria",4,"Algeria",1,0,3,"Group Stage"
3920414,"2024-01-23","22:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",4901,"Angola",7,"Angola",4921,"Burkina Faso",36,"Burkina Faso",2,0,3,"Group Stage"
3920413,"2024-01-23","19:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",4934,"Gambia",83,"Gambia",2722,"Cameroon",39,"Cameroon",2,3,3,"Group Stage"
3920412,"2024-01-23","19:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",4892,"Guinea",95,"Guinea",787,"Senegal",202,"Senegal",0,2,3,"Group Stage"
3920411,"2024-01-22","22:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",4924,"Cape Verde Islands",41,"Cape Verde",774,"Egypt",66,"Egypt",2,2,3,"Group Stage"
3920410,"2024-01-22","22:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",4978,"Mozambique",155,"Mozambique",4885,"Ghana",86,"Ghana",2,2,3,"Group Stage"
3920409,"2024-01-22","19:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",4894,"Guinea-Bissau",96,"Guinea-Bissau",775,"Nigeria",166,"Nigeria",0,1,3,"Group Stage"
3920408,"2024-01-22","19:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",4992,"Equatorial Guinea",69,"Equatorial Guinea",3374,"Côte d'Ivoire",55,"Côte d'Ivoire",4,0,3,"Group Stage"
3920407,"2024-01-21","22:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",4976,"South Africa",211,"South Africa",4980,"Namibia",157,"Namibia",4,0,2,"Group Stage"
3920406,"2024-01-21","19:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",4963,"Zambia",253,"Zambia",4953,"Tanzania",225,"Tanzania, United Republic of",1,1,2,"Group Stage"
3920405,"2024-01-21","16:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",788,"Morocco",154,"Morocco",4881,"Congo DR",52,"Congo, (Kinshasa)",1,1,2,"Group Stage"
3920404,"2024-01-20","22:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",777,"Tunisia",232,"Tunisia",4930,"Mali",140,"Mali",1,1,2,"Group Stage"
3920403,"2024-01-20","19:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",4932,"Mauritania",144,"Mauritania",4901,"Angola",7,"Angola",2,3,2,"Group Stage"
3920402,"2024-01-20","16:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",4898,"Algeria",4,"Algeria",4921,"Burkina Faso",36,"Burkina Faso",2,2,2,"Group Stage"
3920401,"2024-01-19","22:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",4892,"Guinea",95,"Guinea",4934,"Gambia",83,"Gambia",1,0,2,"Group Stage"
3920400,"2024-01-19","19:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",787,"Senegal",202,"Senegal",2722,"Cameroon",39,"Cameroon",3,1,2,"Group Stage"
3920399,"2024-01-19","16:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",4924,"Cape Verde Islands",41,"Cape Verde",4978,"Mozambique",155,"Mozambique",3,0,2,"Group Stage"
3920398,"2024-01-18","19:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",3374,"Côte d'Ivoire",55,"Côte d'Ivoire",775,"Nigeria",166,"Nigeria",0,1,2,"Group Stage"
3920397,"2024-01-18","16:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",4992,"Equatorial Guinea",69,"Equatorial Guinea",4894,"Guinea-Bissau",96,"Guinea-Bissau",4,2,2,"Group Stage"
3920395,"2024-01-17","22:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",4881,"Congo DR",52,"Congo, (Kinshasa)",4963,"Zambia",253,"Zambia",1,1,1,"Group Stage"
3920394,"2024-01-17","19:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",788,"Morocco",154,"Morocco",4953,"Tanzania",225,"Tanzania, United Republic of",3,0,1,"Group Stage"
3920393,"2024-01-16","19:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",777,"Tunisia",232,"Tunisia",4980,"Namibia",157,"Namibia",0,1,1,"Group Stage"
3920392,"2024-01-16","16:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",4921,"Burkina Faso",36,"Burkina Faso",4932,"Mauritania",144,"Mauritania",1,0,1,"Group Stage"
3920391,"2024-01-16","22:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",4930,"Mali",140,"Mali",4976,"South Africa",211,"South Africa",2,0,1,"Group Stage"
3920390,"2024-01-15","22:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",4898,"Algeria",4,"Algeria",4901,"Angola",7,"Angola",1,1,1,"Group Stage"
3920389,"2024-01-15","19:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",2722,"Cameroon",39,"Cameroon",4892,"Guinea",95,"Guinea",1,1,1,"Group Stage"
3920388,"2024-01-15","16:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",787,"Senegal",202,"Senegal",4934,"Gambia",83,"Gambia",3,0,1,"Group Stage"
3920384,"2024-01-13","22:00:00.000",1267,"Africa","African Cup of Nations",107,"2023",3374,"Côte d'Ivoire",55,"Côte d'Ivoire",4894,"Guinea-Bissau",96,"Guinea-Bissau",2,0,1,"Group Stage"
3888787,"1979-09-07","19:00:00.000",1470,"International","FIFA U20 World Cup",274,"1979",9763,"Argentina U20",11,"Argentina",17403,"Soviet Union U20",188,"Russia",3,1,6,"Final"
18245,"2018-05-26","20:45:00.000",16,"Europe","Champions League",1,"2017/2018",220,"Real Madrid",214,"Spain",24,"Liverpool",68,"England",3,1,7,"Final"
18244,"2017-06-03","20:45:00.000",16,"Europe","Champions League",2,"2016/2017",224,"Juventus",112,"Italy",220,"Real Madrid",214,"Spain",1,4,7,"Final"
18235,"2010-05-22","20:45:00.000",16,"Europe","Champions League",21,"2009/2010",169,"Bayern Munich",85,"Germany",238,"Inter Milan",112,"Italy",0,2,1,"Final"
18236,"2011-05-28","20:45:00.000",16,"Europe","Champions League",22,"2010/2011",217,"Barcelona",214,"Spain",39,"Manchester United",68,"England",3,1,1,"Final"
18237,"2012-05-19","20:45:00.000",16,"Europe","Champions League",23,"2011/2012",169,"Bayern Munich",85,"Germany",33,"Chelsea",68,"England",1,1,1,"Final"
18240,"2013-05-25","20:45:00.000",16,"Europe","Champions League",24,"2012/2013",180,"Borussia Dortmund",85,"Germany",169,"Bayern Munich",85,"Germany",1,2,1,"Final"
18241,"2014-05-24","20:45:00.000",16,"Europe","Champions League",25,"2013/2014",220,"Real Madrid",214,"Spain",212,"Atlético Madrid",214,"Spain",4,1,1,"Final"
18242,"2015-06-06","20:45:00.000",16,"Europe","Champions League",26,"2014/2015",224,"Juventus",112,"Italy",217,"Barcelona",214,"Spain",1,3,1,"Final"
18243,"2016-05-28","20:45:00.000",16,"Europe","Champions League",27,"2015/2016",220,"Real Madrid",214,"Spain",212,"Atlético Madrid",214,"Spain",1,1,1,"Final"
3888711,"1971-06-02","22:45:00.000",16,"Europe","Champions League",276,"1970/1971",806,"Ajax",160,"Netherlands",952,"Panathinaikos",88,"Greece",2,0,1,"Final"
3888706,"1973-05-30","22:30:00.000",16,"Europe","Champions League",277,"1972/1973",806,"Ajax",160,"Netherlands",224,"Juventus",112,"Italy",1,0,1,"Final"
2302764,"2005-05-25",NA,16,"Europe","Champions League",37,"2004/2005",243,"AC Milan",112,"Italy",24,"Liverpool",68,"England",3,3,1,"Final"
3750200,"2007-05-23","20:45:00.000",16,"Europe","Champions League",39,"2006/2007",243,"AC Milan",112,"Italy",24,"Liverpool",68,"England",2,1,1,"Final"
22912,"2019-06-01","21:00:00.000",16,"Europe","Champions League",4,"2018/2019",38,"Tottenham Hotspur",68,"England",24,"Liverpool",68,"England",0,2,13,"Final"
3750201,"2009-05-27","20:45:00.000",16,"Europe","Champions League",41,"2008/2009",217,"Barcelona",214,"Spain",39,"Manchester United",68,"England",2,0,1,"Final"
3752619,"2004-05-26",NA,16,"Europe","Champions League",44,"2003/2004",129,"AS Monaco",150,"Monaco",256,"FC Porto",183,"Portugal",0,3,1,"Final"
3750235,"1972-05-31",NA,16,"Europe","Champions League",71,"1971/1972",806,"Ajax",160,"Netherlands",238,"Inter Milan",112,"Italy",2,0,13,"Final"
3750240,"1999-11-23",NA,16,"Europe","Champions League",76,"1999/2000",239,"Fiorentina",112,"Italy",39,"Manchester United",68,"England",2,0,1,"1st Round"
3754058,"2016-01-02","16:00:00.000",2,"England","Premier League",27,"2015/2016",22,"Leicester City",68,"England",28,"AFC Bournemouth",68,"England",0,0,20,"Regular Season"
3754245,"2015-10-17","16:00:00.000",2,"England","Premier League",27,"2015/2016",27,"West Bromwich Albion",68,"England",41,"Sunderland",68,"England",1,0,9,"Regular Season"
3754136,"2015-12-19","18:30:00.000",2,"England","Premier League",27,"2015/2016",37,"Newcastle United",68,"England",59,"Aston Villa",68,"England",1,1,17,"Regular Season"
3754037,"2016-04-30","16:00:00.000",2,"England","Premier League",27,"2015/2016",29,"Everton",68,"England",28,"AFC Bournemouth",68,"England",2,1,36,"Regular Season"
3754039,"2016-02-13","16:00:00.000",2,"England","Premier League",27,"2015/2016",31,"Crystal Palace",68,"England",23,"Watford",68,"England",1,2,26,"Regular Season"
3754041,"2016-05-15","16:00:00.000",2,"England","Premier League",27,"2015/2016",1,"Arsenal",68,"England",59,"Aston Villa",68,"England",4,0,38,"Regular Season"
3754042,"2016-05-15","16:00:00.000",2,"England","Premier League",27,"2015/2016",27,"West Bromwich Albion",68,"England",24,"Liverpool",68,"England",1,1,38,"Regular Season"
3754043,"2016-03-20","17:00:00.000",2,"England","Premier League",27,"2015/2016",38,"Tottenham Hotspur",68,"England",28,"AFC Bournemouth",68,"England",3,0,31,"Regular Season"
3754045,"2015-12-29","20:45:00.000",2,"England","Premier League",27,"2015/2016",22,"Leicester City",68,"England",36,"Manchester City",68,"England",0,0,19,"Regular Season"
3754048,"2016-04-13","21:00:00.000",2,"England","Premier League",27,"2015/2016",31,"Crystal Palace",68,"England",29,"Everton",68,"England",0,0,35,"Regular Season"
3754049,"2016-02-27","16:00:00.000",2,"England","Premier League",27,"2015/2016",22,"Leicester City",68,"England",56,"Norwich City",68,"England",1,0,27,"Regular Season"
3754050,"2016-03-01","20:45:00.000",2,"England","Premier League",27,"2015/2016",41,"Sunderland",68,"England",31,"Crystal Palace",68,"England",2,2,28,"Regular Season"
3754052,"2016-03-19","16:00:00.000",2,"England","Premier League",27,"2015/2016",27,"West Bromwich Albion",68,"England",56,"Norwich City",68,"England",0,1,31,"Regular Season"
3754053,"2016-03-13","17:00:00.000",2,"England","Premier League",27,"2015/2016",59,"Aston Villa",68,"England",38,"Tottenham Hotspur",68,"England",0,2,30,"Regular Season"
3754055,"2016-05-11","21:00:00.000",2,"England","Premier League",27,"2015/2016",24,"Liverpool",68,"England",33,"Chelsea",68,"England",1,1,30,"Regular Season"
3754226,"2015-12-30","20:45:00.000",2,"England","Premier League",27,"2015/2016",41,"Sunderland",68,"England",24,"Liverpool",68,"England",0,1,19,"Regular Season"
3754014,"2015-12-26","13:45:00.000",2,"England","Premier League",27,"2015/2016",30,"Stoke City",68,"England",39,"Manchester United",68,"England",2,0,18,"Regular Season"
3754091,"2015-10-24","16:00:00.000",2,"England","Premier League",27,"2015/2016",30,"Stoke City",68,"England",23,"Watford",68,"England",0,2,10,"Regular Season"
3754135,"2015-12-05","13:45:00.000",2,"England","Premier League",27,"2015/2016",30,"Stoke City",68,"England",36,"Manchester City",68,"England",2,0,15,"Regular Season"
3754293,"2015-11-07","18:30:00.000",2,"England","Premier League",27,"2015/2016",30,"Stoke City",68,"England",33,"Chelsea",68,"England",1,0,12,"Regular Season"
3754339,"2015-09-26","16:00:00.000",2,"England","Premier League",27,"2015/2016",30,"Stoke City",68,"England",28,"AFC Bournemouth",68,"England",2,1,7,"Regular Season"
3754146,"2015-09-19","16:00:00.000",2,"England","Premier League",27,"2015/2016",30,"Stoke City",68,"England",22,"Leicester City",68,"England",2,2,6,"Regular Season"
3754347,"2015-12-05","16:00:00.000",2,"England","Premier League",27,"2015/2016",39,"Manchester United",68,"England",40,"West Ham United",68,"England",0,0,15,"Regular Season"
3754255,"2015-12-13","17:00:00.000",2,"England","Premier League",27,"2015/2016",24,"Liverpool",68,"England",27,"West Bromwich Albion",68,"England",2,2,16,"Regular Season"
3754278,"2015-10-03","16:00:00.000",2,"England","Premier League",27,"2015/2016",28,"AFC Bournemouth",68,"England",23,"Watford",68,"England",1,1,8,"Regular Season"
3753979,"2015-11-23","21:00:00.000",2,"England","Premier League",27,"2015/2016",31,"Crystal Palace",68,"England",41,"Sunderland",68,"England",0,1,13,"Regular Season"
3753972,"2015-11-21","16:00:00.000",2,"England","Premier League",27,"2015/2016",26,"Swansea City",249,"Wales",28,"AFC Bournemouth",68,"England",2,2,13,"Regular Season"
3753978,"2015-09-26","16:00:00.000",2,"England","Premier League",27,"2015/2016",25,"Southampton",68,"England",26,"Swansea City",249,"Wales",3,1,7,"Regular Season"
3753974,"2015-12-26","18:30:00.000",2,"England","Premier League",27,"2015/2016",37,"Newcastle United",68,"England",29,"Everton",68,"England",0,1,18,"Regular Season"
3753993,"2015-08-15","16:00:00.000",2,"England","Premier League",27,"2015/2016",41,"Sunderland",68,"England",56,"Norwich City",68,"England",1,3,2,"Regular Season"
3753983,"2015-10-31","16:00:00.000",2,"England","Premier League",27,"2015/2016",26,"Swansea City",249,"Wales",1,"Arsenal",68,"England",0,3,11,"Regular Season"
3754015,"2015-10-25","15:05:00.000",2,"England","Premier League",27,"2015/2016",39,"Manchester United",68,"England",36,"Manchester City",68,"England",0,0,10,"Regular Season"
3754038,"2015-11-29","17:15:00.000",2,"England","Premier League",27,"2015/2016",56,"Norwich City",68,"England",1,"Arsenal",68,"England",1,1,14,"Regular Season"
3754001,"2015-09-26","18:30:00.000",2,"England","Premier League",27,"2015/2016",37,"Newcastle United",68,"England",33,"Chelsea",68,"England",2,2,7,"Regular Season"
3754007,"2015-08-29","16:00:00.000",2,"England","Premier League",27,"2015/2016",30,"Stoke City",68,"England",27,"West Bromwich Albion",68,"England",0,1,4,"Regular Season"
3754008,"2015-09-26","16:00:00.000",2,"England","Premier League",27,"2015/2016",39,"Manchester United",68,"England",41,"Sunderland",68,"England",3,0,7,"Regular Season"
3754029,"2015-11-02","21:00:00.000",2,"England","Premier League",27,"2015/2016",38,"Tottenham Hotspur",68,"England",59,"Aston Villa",68,"England",3,1,11,"Regular Season"
3753995,"2015-10-03","18:30:00.000",2,"England","Premier League",27,"2015/2016",33,"Chelsea",68,"England",25,"Southampton",68,"England",1,3,8,"Regular Season"
3753999,"2015-10-17","18:30:00.000",2,"England","Premier League",27,"2015/2016",23,"Watford",68,"England",1,"Arsenal",68,"England",0,3,9,"Regular Season"
3754017,"2015-10-24","16:00:00.000",2,"England","Premier League",27,"2015/2016",59,"Aston Villa",68,"England",26,"Swansea City",249,"Wales",1,2,10,"Regular Season"
3754006,"2015-10-31","16:00:00.000",2,"England","Premier League",27,"2015/2016",27,"West Bromwich Albion",68,"England",22,"Leicester City",68,"England",2,3,11,"Regular Season"
3754023,"2015-08-29","16:00:00.000",2,"England","Premier League",27,"2015/2016",28,"AFC Bournemouth",68,"England",22,"Leicester City",68,"England",1,1,4,"Regular Season"
3753984,"2015-08-29","16:00:00.000",2,"England","Premier League",27,"2015/2016",24,"Liverpool",68,"England",40,"West Ham United",68,"England",0,3,4,"Regular Season"
3754011,"2015-09-20","17:00:00.000",2,"England","Premier League",27,"2015/2016",25,"Southampton",68,"England",39,"Manchester United",68,"England",2,3,6,"Regular Season"
3754010,"2015-09-19","16:00:00.000",2,"England","Premier League",27,"2015/2016",37,"Newcastle United",68,"England",23,"Watford",68,"England",1,2,6,"Regular Season"
3754028,"2015-11-28","16:00:00.000",2,"England","Premier League",27,"2015/2016",36,"Manchester City",68,"England",25,"Southampton",68,"England",3,1,14,"Regular Season"
3753996,"2015-11-21","16:00:00.000",2,"England","Premier League",27,"2015/2016",33,"Chelsea",68,"England",56,"Norwich City",68,"England",1,0,13,"Regular Season"
3754025,"2015-12-19","16:00:00.000",2,"England","Premier League",27,"2015/2016",33,"Chelsea",68,"England",41,"Sunderland",68,"England",3,1,17,"Regular Season"
3754068,"2015-09-19","16:00:00.000",2,"England","Premier League",27,"2015/2016",59,"Aston Villa",68,"England",27,"West Bromwich Albion",68,"England",0,1,6,"Regular Season"
3754056,"2015-12-28","16:00:00.000",2,"England","Premier League",27,"2015/2016",29,"Everton",68,"England",30,"Stoke City",68,"England",3,4,19,"Regular Season"
3754040,"2015-09-20","17:00:00.000",2,"England","Premier League",27,"2015/2016",24,"Liverpool",68,"England",56,"Norwich City",68,"England",1,1,6,"Regular Season"
3754074,"2015-10-04","17:00:00.000",2,"England","Premier League",27,"2015/2016",26,"Swansea City",249,"Wales",38,"Tottenham Hotspur",68,"England",2,2,8,"Regular Season"
3754076,"2015-10-03","16:00:00.000",2,"England","Premier League",27,"2015/2016",41,"Sunderland",68,"England",40,"West Ham United",68,"England",2,2,8,"Regular Season"
3754067,"2015-10-17","16:00:00.000",2,"England","Premier League",27,"2015/2016",31,"Crystal Palace",68,"England",40,"West Ham United",68,"England",1,3,9,"Regular Season"
3754079,"2015-10-03","16:00:00.000",2,"England","Premier League",27,"2015/2016",36,"Manchester City",68,"England",37,"Newcastle United",68,"England",6,1,8,"Regular Season"
