"match_id","id","PSCH_prob","PSCD_prob","PSCA_prob","BbAvH_prob","BbAvD_prob","BbAvA_prob","BbAv>2.5_prob","BbAv<2.5_prob"
3754123,"premier753",0.563214920666868,0.223742913689578,0.213042165643554,0.543810414717805,0.23791705643904,0.218272528843156,0.596938775510204,0.403061224489796
3754333,"premier754",0.185046836689788,0.234628764223894,0.580324399086318,0.21732992483498,0.247891945514899,0.53477812965012,0.572538860103627,0.427461139896373
3753994,"premier755",0.758319207779463,0.143857614416986,0.0978231778035507,0.714947249316389,0.179750442644763,0.105302308038848,0.582474226804124,0.417525773195876
3754199,"premier756",0.32133082145523,0.245014751359613,0.433654427185156,0.282208405236147,0.264914296837274,0.452877297926579,0.58656330749354,0.41343669250646
3754149,"premier757",0.138774816618992,0.195672491432779,0.665552691948228,0.157673440784863,0.211632796075683,0.630693763139453,0.615577889447236,0.384422110552764
3754308,"premier758",0.597361821647106,0.216741899889658,0.185896278463236,0.471196497913,0.262932852426591,0.265870649660408,0.551181102362205,0.448818897637795
3754042,"premier759",0.375563345017526,0.261392088132198,0.363044566850275,0.40002914774361,0.272799246885327,0.327171605371063,0.548556430446194,0.451443569553806
3754159,"premier760",0.649579173613483,0.211819295743527,0.138601530642991,0.575148194971204,0.236909678325607,0.187942126703189,0.569948186528497,0.430051813471503
3878540,"seriea1",0.663473168465003,0.227300992900047,0.10922583863495,0.649568022330683,0.222100541593161,0.128331436076157,0.513227513227513,0.486772486772487
3878546,"seriea10",0.200721370604148,0.264021641118124,0.535256988277728,0.205678062383805,0.265763788473456,0.528558149142739,0.484210526315789,0.51578947368421
3879596,"seriea100",0.378548441509706,0.293545048955131,0.327906509535163,0.424116881738604,0.291009429623719,0.284873688637677,0.461942257217848,0.538057742782152
3879598,"seriea101",0.381454066572817,0.291766949729803,0.32677898369738,0.342596074150444,0.286704267491459,0.370699658358097,0.514511873350923,0.485488126649077
3879597,"seriea102",0.600896289958291,0.264005647609707,0.135098062432002,0.610309382026104,0.248288593737654,0.141402024236242,0.456692913385827,0.543307086614173
3879601,"seriea103",0.359015018327645,0.305330529605755,0.3356544520666,0.333119489406501,0.307162126595605,0.359718383997895,0.39493670886076,0.60506329113924
3879600,"seriea104",0.376845116717899,0.298718690081261,0.32443619320084,0.418254684851653,0.293557635951781,0.288187679196566,0.431168831168831,0.568831168831169
3879602,"seriea105",0.789755488131358,0.150893190336346,0.059351321532296,0.763028762519563,0.161460011181614,0.0755112262988234,0.59020618556701,0.40979381443299
3879604,"seriea106",0.177688239738101,0.249760765550239,0.57255099471166,0.216660957594341,0.265957411429009,0.51738163097665,0.507936507936508,0.492063492063492
