"match_id","id","total_goals","supremacy","draw_factor","expH","expA"
3900495,"ligue1112",2.38,-0.13,1.08,1.12417149124196,1.2529083178485
3900492,"ligue1113",2.44,0.34,1.07,1.39113055730995,1.04726269677418
3900491,"ligue1114",2.52,0.9,1.05,1.70852151351611,0.808514063678858
3900496,"ligue1115",2.4,0.45,1.06,1.42882175482844,0.974684287927969
3900493,"ligue1116",2.64,-0.85,1.09,0.892982246254824,1.74698106233081
3900498,"ligue1117",2.35,0.86,1.1,1.6060376560297,0.741921061839257
3900499,"ligue1118",2.29,-0.43,1.06,0.926828391388063,1.35986246580393
3900497,"ligue1119",2.44,0.22,1.1,1.33384983445635,1.10890967610749
3829425,"ligue112",2.08,0.17,1.09,1.12995922118901,0.954980434230825
3829522,"ligue1120",2.43,0.63,1.15,1.52781762029675,0.901273145555347
3900500,"ligue1121",2.08,-0.21,1.11,0.937214633980372,1.14645454970875
3900505,"ligue1122",2.38,0.39,1.05,1.38400122487532,0.994641633549578
3900503,"ligue1123",2.25,0.97,1.08,1.60938279654854,0.638741677830256
3900502,"ligue1124",2.56,0.9,1.04,1.73030809586448,0.831966101531572
3900504,"ligue1125",2.14,0.31,1.06,1.22425754179398,0.911419999281843
3900501,"ligue1126",3.35,2.33,1.08,2.83741944585485,0.509239053078281
3900506,"ligue1127",2.33,0.71,1.1,1.52139997239658,0.806610229177815
3900508,"ligue1128",2.34,0.17,1.07,1.25517285782917,1.08540204344731
3900509,"ligue1129",2.61,0.57,1.12,1.59049982456874,1.02278199760583
3829428,"ligue113",2.52,0.22,1.09,1.36822842951488,1.14898208900398
3900507,"ligue1130",2.86,0.94,1.09,1.89813660316776,0.958007244393377
3900510,"ligue1131",2.6,-0.54,1.11,1.03164863656616,1.56795541778539
3900514,"ligue1132",2.53,0.39,1.09,1.45998662451545,1.06655825873168
3900511,"ligue1133",2.93,-1.29,1.15,0.818352409472422,2.11048282729796
3900515,"ligue1134",2.35,0.9,1.1,1.62224827187857,0.725281734725554
3900512,"ligue1135",2.33,0.47,1.06,1.39836907585095,0.92743570407287
3900513,"ligue1136",2.25,-0.38,1.08,0.93529021869179,1.31933160032497
3900518,"ligue1138",2.29,0.7,1.14,1.494106409938,0.795785666807908
3900519,"ligue1139",2.25,0.22,1.1,1.2347160989401,1.01143715213621
3829426,"ligue114",2.44,-0.54,1.1,0.948434428254482,1.49277250098681
3900516,"ligue1140",2.61,0.12,1.14,1.36909776296677,1.24548161454862
3900520,"ligue1141",2.57,1.13,1.08,1.85061658718534,0.722141357137042
3900524,"ligue1142",2.49,0.04,1.15,1.26599092308338,1.22569868842058
3900526,"ligue1143",1.99,0.02,1.13,1.00839690206306,0.986503402861253
3900525,"ligue1144",2.17,0.75,1.11,1.46113542225968,0.709604763986956
3900521,"ligue1145",3.64,2.92,0.99,3.27650201315625,0.361143252646947
3900523,"ligue1146",2.3,0,1.15,1.15195443977644,1.14945778566849
3900522,"ligue1147",2.63,0.17,1.09,1.4005249954903,1.22867673140766
3900528,"ligue1148",2.5,0.56,1.13,1.52847142495746,0.970485578373566
3900527,"ligue1149",2.53,0.74,1.11,1.63664751559518,0.89324631352917
3829429,"ligue115",2.26,0.42,1.12,1.33888974337677,0.917981349621904
3900529,"ligue1150",2.47,0.66,1.13,1.56068748592087,0.905541021535166
3900532,"ligue1151",2.63,-1.49,1.13,0.567170534519358,2.06131140445479
3900531,"ligue1152",2.65,0.67,1.08,1.65948123032695,0.987367639521866
3900530,"ligue1153",2.35,-0.27,1.11,1.04041941438643,1.30613016419079
3900534,"ligue1154",2.3,-0.11,1.06,1.09516108937335,1.20075878562887
3900538,"ligue1155",2.42,0.61,1.07,1.51772355366396,0.904015459531046
3900535,"ligue1156",2.14,0.19,1.04,1.1668423010475,0.975986398451325
3900533,"ligue1157",2.52,0.73,1.08,1.62455572935762,0.894864971210002
3900536,"ligue1158",2.42,0.94,1.15,1.67619261435934,0.740998245605652
3900537,"ligue1159",2.51,-0.23,1.1,1.14049407224212,1.3711868252605
3829424,"ligue116",2.29,0.43,1.08,1.35671186396545,0.931479875825372
3900539,"ligue1160",2.32,-0.22,1.06,1.05397052408934,1.27022151820412
3900540,"ligue1161",2.83,-1.29,1.1,0.765753496375851,2.05996437252803
3900546,"ligue1162",2.13,-0.08,1.06,1.02175732314457,1.10329624507578
3900541,"ligue1163",2.29,-0.47,1.1,0.91045561603202,1.37852317820478
3900542,"ligue1164",2.26,0.2,1.11,1.22660131782192,1.02963766871475
3900545,"ligue1165",2.49,0.88,1.17,1.68217850804281,0.805725480792351
3900543,"ligue1166",2.62,0.92,1.05,1.76919712798584,0.848632648145873
3900544,"ligue1167",2.6,0.6,1.13,1.6018985444165,0.999751569933224
3900548,"ligue1168",2.37,0.66,1.12,1.51500528934088,0.85150086226342
3900547,"ligue1169",2.72,0.89,1.12,1.80541159028154,0.914927728598209
3829427,"ligue117",2.33,0.49,1.04,1.40727255164128,0.919175482996359
3900549,"ligue1170",2.31,0.48,1.13,1.39390015845802,0.917538808023501
3900550,"ligue1171",2.32,0.15,1.07,1.23418908990723,1.08444783409171
3900551,"ligue1172",2.31,0.72,1.11,1.51579929082276,0.795092144302253
3900552,"ligue1173",2.39,0.7,1.16,1.54332996187136,0.844803717475108
3900555,"ligue1174",2.3,0.12,1.06,1.20700674239456,1.09140633438582
3900553,"ligue1175",2.57,0.02,1.15,1.29435740902595,1.27776103587332
3900554,"ligue1176",2.37,0.35,1.09,1.36182705259744,1.01294217051459
3900556,"ligue1177",2.13,0.14,1.08,1.13737745420168,0.996961743296524
3900559,"ligue1178",2.81,1.4,1.17,2.10461342947508,0.708998259874777
3900558,"ligue1179",2.35,0.42,1.08,1.3852173284708,0.968535446897936
3829431,"ligue118",2.34,0.7,1.09,1.52101386857082,0.816020188269891
3900557,"ligue1180",3.06,1.8,1.04,2.43344168776528,0.628540525805015
3900560,"ligue1181",2.45,0.19,1.09,1.32026285384913,1.12738266192151
3900566,"ligue1182",2.28,0.17,1.07,1.22556445098851,1.0509487222424
3900562,"ligue1183",2.83,-1.47,1.13,0.681382878898797,2.14839301268275
3900563,"ligue1184",2.17,0.16,1.09,1.16528318886655,1.00654315607764
3900565,"ligue1185",2.28,0.32,1.05,1.30096618578529,0.978373990194049
3900561,"ligue1186",2.28,0.08,1.07,1.18340148372442,1.09907459580331
3900564,"ligue1187",2.54,-0.69,1.11,0.926888119208931,1.61783151626087
3900568,"ligue1188",2.48,-0.3,1.09,1.0919857028195,1.39114160891091
3900567,"ligue1189",2.45,-0.14,1.1,1.15520413069631,1.29178648448783
3829432,"ligue119",3.33,2.3,1.02,2.81751164804009,0.514277614175286
3900569,"ligue1190",2.19,0.55,1.11,1.36676695888172,0.821557273216517
3900570,"ligue1191",3.38,2.66,1.02,3.02104327106824,0.359556935294639
3900573,"ligue1192",2.19,0.09,1.11,1.14210757545416,1.05031326774431
3900574,"ligue1193",3.05,1.57,1.04,2.30959629588621,0.740391477397017
3900572,"ligue1194",2.48,1.03,1.17,1.75431797958369,0.728675729081588
3900576,"ligue1195",2.26,0.23,1.04,1.24450754468069,1.016814648427
3900575,"ligue1196",2.6,0.08,1.14,1.34092679236111,1.25994002918237
3900571,"ligue1197",2.54,0.74,1.21,1.63930708764775,0.89829216290436
3900578,"ligue1198",2.33,0.55,1.07,1.43734479522978,0.890021611355832
3900577,"ligue1199",2.57,1.02,1.18,1.79497074911353,0.779479668746021
3829415,"ligue12",2.24,0.07,1.16,1.15619256364803,1.08619172729791
3829430,"ligue120",2.57,-0.41,1.1,1.0812866872646,1.49117605712022
3900579,"ligue1200",2.15,0.16,1.07,1.1577709020404,0.997174454185243
3900580,"ligue1201",2.16,0.54,1.07,1.34863164849509,0.809423856279597
3900582,"ligue1202",2.31,0.34,1.11,1.32551911678323,0.987389737465557
3900584,"ligue1203",2.16,-0.22,1.07,0.967385452383636,1.18952294903352
3900581,"ligue1204",2.19,0.27,1.12,1.23429235377095,0.95929889405642
3900586,"ligue1205",2.17,0.25,1.1,1.21077014747944,0.9563190020885
3900585,"ligue1206",2.9,-1.14,1.11,0.88311973859036,2.01896399127228
3900583,"ligue1207",2.58,-0.42,1.17,1.08059429111316,1.50430125404129
3900589,"ligue1208",2.49,-0.26,1.1,1.11545700570572,1.37589347574168
3900588,"ligue1209",2.47,-0.21,1.11,1.12608090485252,1.34012015991961
3829433,"ligue121",2.48,-1.27,1.04,0.605775492918154,1.87387440252759
3900587,"ligue1210",2.58,-0.04,1.14,1.26710940424576,1.30871869451794
3900590,"ligue1211",2.49,0.75,1.16,1.6197216486529,0.871389794725439
3900596,"ligue1212",2.19,0.79,1.07,1.48816644413693,0.700389002565141
3900593,"ligue1213",2.69,1.35,1.02,2.01690248271105,0.669364718915659
3900592,"ligue1214",2.42,0.59,1.12,1.50616688379715,0.915762967807278
3900594,"ligue1215",2.28,0.11,1.14,1.19384167588957,1.08769794142948
3900595,"ligue1216",2.53,0.57,1.1,1.55325100611755,0.98068364095771
3900591,"ligue1217",2.91,2,1.09,2.45258532406044,0.455512831621234
3900597,"ligue1218",2.65,0.51,1.17,1.57885423754642,1.07283389558704
3900598,"ligue1219",2.55,0.61,1.16,1.57827373809141,0.971210336291286
3829437,"ligue122",2.05,0.18,1.09,1.11605905786512,0.932615268269215
3900599,"ligue1220",2.3,-0.03,1.06,1.13507105052216,1.16093547037684
3900600,"ligue1221",2.5,0.49,1.1,1.4963974844569,1.00433395988757
3900601,"ligue1222",2.22,0.06,1.05,1.14083591351275,1.08030755180528
3900604,"ligue1223",2.17,-0.3,1.1,0.933408882869691,1.2327497411251
3900605,"ligue1224",2.31,-0.83,0.99,0.738509736304415,1.56757605714877
3900602,"ligue1225",2.48,0.43,1.05,1.45768799217837,1.02269770675283
3900603,"ligue1226",2.34,0.54,1.08,1.43561323649001,0.90037454863393
3900606,"ligue1227",2.55,-0.31,1.07,1.1179278994482,1.43232086822652
3900609,"ligue1228",2.42,0.08,1.09,1.25058625805203,1.16771551706603
3900608,"ligue1229",2.53,0.16,1.11,1.34221109697755,1.18327897945445
3829434,"ligue123",2.08,0.31,1.09,1.19517012600574,0.88973624917029
3900611,"ligue1231",2.39,1.22,1.01,1.80711873924389,0.585187866074678
3900610,"ligue1232",2.5,0.12,1.16,1.30903141511181,1.18626409670235
3900612,"ligue1233",2.55,1.15,1.05,1.85340145591174,0.699410577026429
3900614,"ligue1234",2.33,0.87,1.08,1.59774461145164,0.73184462103136
3900616,"ligue1235",2.57,0.85,1.06,1.70862928082671,0.860439461973761
3900615,"ligue1236",2.24,0.58,1.1,1.41236430289371,0.829682020496501
3900613,"ligue1237",2.6,0.05,1.14,1.32616898433095,1.27296152446024
3900618,"ligue1238",3.23,2.09,1.12,2.66341296471442,0.570139192257553
3900617,"ligue1239",2.14,0.38,1.09,1.25871637774538,0.881257666044571
3829435,"ligue124",2.46,1.04,1.12,1.75078191281046,0.707006154337317
3900619,"ligue1240",2.3,0.47,1.07,1.38751540175588,0.913067081140636
3900626,"ligue1241",2.29,0.12,1.15,1.2052964901833,1.08662074704938
3900624,"ligue1242",2.32,-0.36,1.11,0.978548203315245,1.33666243007771
3900622,"ligue1243",2.5,0.75,1.09,1.6213548396638,0.876132406623653
3900620,"ligue1244",2.5,0.36,1.12,1.42989718984673,1.07102138431791
3900623,"ligue1245",2.38,0.2,1.08,1.288549530391,1.08723477430606
3900625,"ligue1246",2.43,0.65,1.1,1.54125556448437,0.889594936992777
3900621,"ligue1247",2.26,0.33,1.05,1.2963638000229,0.967358647814766
3900627,"ligue1248",2.29,0.5,1.08,1.39309256134121,0.893642494012178
3900628,"ligue1249",2.26,0.53,1.12,1.39228625055057,0.863745517213116
3829436,"ligue125",2.11,0.16,1.09,1.13481341699262,0.972045565961908
3900629,"ligue1250",2.65,-0.81,1.17,0.91761403040583,1.727486338125
3900630,"ligue1251",2.23,0.54,1.13,1.38313729999967,0.843936109922419
3900633,"ligue1252",2.55,1.02,1.06,1.78584811659663,0.766292914523289
3900632,"ligue1253",2.38,0.25,1.15,1.31207268258706,1.0643859477658
3900631,"ligue1254",2.48,0.3,1.13,1.39064123281834,1.08647032612264
3900636,"ligue1255",2.32,0.69,1.16,1.5022166498246,0.813492920101544
3900634,"ligue1256",2.56,1.31,1.1,1.93524212740888,0.628509370977013
3900635,"ligue1257",2.3,0.85,1.22,1.57616810399096,0.728345923268418
3900638,"ligue1258",2.75,1.34,1.17,2.04365811427363,0.707089082348313
3900637,"ligue1259",2.51,-0.32,1.14,1.09510531440625,1.41016011568561
3829438,"ligue126",2.56,0.31,1.1,1.43636739554393,1.12448380400843
3900639,"ligue1260",2.37,0.2,1.13,1.28579809280331,1.08385583029651
3901144,"ligue1261",2.54,0.51,1.12,1.52395468468114,1.01254692248792
3901145,"ligue1262",2.12,-0.2,1.09,0.958976276008352,1.16005403453567
3901148,"ligue1263",2.41,0.55,1.13,1.48052956002966,0.933751209125771
3901149,"ligue1264",3.08,1.56,1.06,2.32180168092563,0.757051746010986
3901146,"ligue1265",3.14,2.27,1.05,2.70626907400371,0.43771154114913
3901147,"ligue1266",2.38,0.76,1.06,1.56915612710479,0.80962264435136
3901152,"ligue1267",2.4,-0.01,1.12,1.19519894046784,1.20044334015916
3901151,"ligue1268",2.28,0.06,1.05,1.17102377845868,1.10921023571597
3901150,"ligue1269",2.37,0.64,1.08,1.50582428525943,0.866216255668016
3829439,"ligue127",2.35,0.02,1.06,1.18553274220731,1.16187013777841
3901153,"ligue1270",2.24,0.68,1.13,1.45974788428433,0.779260483322827
3901156,"ligue1271",2.15,0.34,1.08,1.2438587522395,0.908720154035698
3901155,"ligue1272",2.16,0.14,1.11,1.14935232062331,1.01092188326576
3901157,"ligue1273",2.5,0.13,1.13,1.31450829868052,1.18928070312433
3901158,"ligue1274",2.4,0.32,1.05,1.36091692725586,1.03851307790242
3901154,"ligue1275",2.95,-0.19,1.11,1.38034372228242,1.57453343252873
3901159,"ligue1276",2.65,-0.75,1.08,0.948706146751012,1.70025807349048
3901160,"ligue1277",2.26,0.13,1.1,1.19329108503648,1.06377325500299
3901161,"ligue1278",2.47,0.9,1.06,1.68369159853978,0.786977542294403
3901162,"ligue1279",2.3,-0.15,1.06,1.07223005885213,1.22385332276484
3829442,"ligue128",2.26,0.51,1.08,1.38377447530207,0.878157308920207
3901164,"ligue1280",2.08,-0.24,1.09,0.920216901214479,1.16335849266185
3901167,"ligue1281",2.34,0.12,1.14,1.2333114835074,1.11076035683267
3901165,"ligue1282",2.46,0.94,1.08,1.69750565603348,0.760657943961611
3901168,"ligue1283",2.33,0.59,1.1,1.46324329859518,0.868619927705743
3901163,"ligue1284",2.96,1.28,1.1,2.12387938330187,0.840730166184054
3901166,"ligue1285",2.54,1.14,1.08,1.84119124356931,0.700059092591333
3901171,"ligue1286",2.88,1.25,1.14,2.06438878696623,0.812028186350491
3901169,"ligue1287",2.69,0.94,1.16,1.81575273609342,0.872961165177644
3901170,"ligue1288",2.2,0.13,1.17,1.16352041662489,1.03161934392855
3901173,"ligue1289",2.46,-0.49,1.11,0.982225736998517,1.4762241599975
3829440,"ligue129",2.15,0.18,1.02,1.16793988961103,0.986387580508393
3901172,"ligue1290",2.06,-0.13,1.12,0.960760065640396,1.09440441842406
3901174,"ligue1291",2.53,0.94,1.05,1.7321494797655,0.795232440266069
3901179,"ligue1292",2.35,0.21,1.09,1.27875993314812,1.07208018601879
3901177,"ligue1293",2.07,-0.33,1.11,0.871055578622457,1.20088057756105
3901180,"ligue1294",2.34,-0.07,1.12,1.13274580656695,1.20700880812387
3901178,"ligue1295",2.61,-0.19,1.09,1.20649430043419,1.39886896401471
3901175,"ligue1296",2.39,0.5,1.1,1.44482404596397,0.944353762546215
3901176,"ligue1297",2.53,0.52,1.09,1.52781529912421,1.00591945170663
3901182,"ligue1298",2.13,0.6,1.13,1.36560986430935,0.762932343021093
3901181,"ligue1299",2.46,-0.22,1.04,1.11606494094066,1.3396504921542
3829414,"ligue13",3.01,1.23,1.21,2.11876918114784,0.887225122453129
3829441,"ligue130",2.68,1.04,1.14,1.85946968676582,0.819207051242248
3901183,"ligue1300",3.26,-2.23,1.02,0.516759093782729,2.74239107442541
3901184,"ligue1301",2.58,0.74,1.09,1.66235035537212,0.919751328957671
3901187,"ligue1302",2.29,0.22,1.14,1.25184022876577,1.03595959349285
3901190,"ligue1303",3.2,1.36,1.13,2.28297582715775,0.919029337877262
3901189,"ligue1304",2.38,0.69,1.13,1.5357569763874,0.843621551767212
3901186,"ligue1305",2.49,1.06,1.09,1.77735819436794,0.712981903163285
3901185,"ligue1306",2.54,0.52,1.21,1.53122551854186,1.00669494819628
3901188,"ligue1307",2.31,0.4,1.1,1.3549340759138,0.954583890294531
3901192,"ligue1308",2.32,0.75,1.11,1.53794074418846,0.784825063537437
3901191,"ligue1309",2.39,0.71,1.06,1.55255152199512,0.841578702019876
3829443,"ligue131",2.34,-0.56,1.1,0.889809039203233,1.45231595881692
3901193,"ligue1310",2.78,1.49,1.09,2.13476140296205,0.6439891845916
3901194,"ligue1311",2.55,0.77,1.08,1.66142972418561,0.891899271139156
3901195,"ligue1312",2.2,-0.09,1.08,1.05551015901151,1.14149496591052
3901197,"ligue1313",2.27,0.08,1.09,1.17446754479151,1.09375407488179
3901196,"ligue1314",2.78,1.39,1.08,2.0863128023491,0.698552111041266
3901199,"ligue1315",2.63,0.6,1.12,1.61343590514424,1.01746123569761
3901200,"ligue1316",2.64,0.67,1.07,1.65677732811763,0.9839917199469
3901198,"ligue1317",2.58,-0.32,1.08,1.12690702588863,1.45146896392714
3901201,"ligue1318",2.37,-0.39,1.09,0.990056760887637,1.3802660137734
3901202,"ligue1319",2.89,-0.66,1.1,1.11223293454366,1.77431290318851
3829445,"ligue132",2.2,0.27,1.03,1.23323072931993,0.96335102107468
3901203,"ligue1320",2.01,0.29,1.11,1.14872399919133,0.861138215086323
3901204,"ligue1321",2.62,-0.43,1.07,1.0944723386772,1.529136033985
3901209,"ligue1322",2.21,0.39,1.09,1.29897672217472,0.911092156215314
3901205,"ligue1323",2.71,0.55,1.08,1.62985894574898,1.08251109198115
3901208,"ligue1324",2.61,-0.21,1.14,1.19850479855625,1.4066985968769
3901207,"ligue1325",2.19,0.3,1.05,1.24538123815147,0.944429225866695
3901210,"ligue1326",3.16,1.92,1,2.54194206143598,0.621457373704747
3901206,"ligue1327",2.35,0.92,1.08,1.63456291398269,0.716774276283862
3901212,"ligue1328",2.21,0.34,1.06,1.27512338937921,0.930901089721685
3901211,"ligue1329",2.7,0.73,1.12,1.7165595161373,0.98304159817266
3829444,"ligue133",2.66,-0.33,1.17,1.1635448281436,1.49431347140873
3901213,"ligue1330",2.59,0.28,1.11,1.43793378131485,1.15298724085798
3901214,"ligue1331",3.05,1.14,1.17,2.09846643083181,0.955401289576043
3901215,"ligue1332",2.24,-0.18,1.07,1.02796204005678,1.20937406496888
3901220,"ligue1333",2.16,-0.38,1.07,0.890931878487119,1.27140679290119
3901218,"ligue1334",2.3,0.51,1.11,1.40285830413684,0.892339540747105
3901219,"ligue1335",2.79,-0.08,1.14,1.35393048005676,1.43738358948478
3901216,"ligue1336",3.1,1.82,0.98,2.46066828006918,0.641824272172385
3901217,"ligue1337",2.99,-0.96,1.11,1.01346623275087,1.97783617360784
3901223,"ligue1338",2.63,0.53,1.08,1.57968770133428,1.04730346356071
3901222,"ligue1339",2.21,0.12,1.07,1.16504316874167,1.04631093558686
3829447,"ligue134",2.31,1.05,1.16,1.68296177647268,0.628734866643337
3901221,"ligue1340",2.7,0.78,1.18,1.74114839908424,0.960013298584098
3901224,"ligue1341",2.71,0.89,1.04,1.80080935574036,0.906737067771041
3901225,"ligue1342",2.77,-0.43,1.07,1.17257684459339,1.60109241357342
3901230,"ligue1343",2.25,0.38,1.08,1.31352096399968,0.933948738154369
3901229,"ligue1344",2.63,0.45,1.06,1.54169579544468,1.09043733904129
3901227,"ligue1345",2.35,0.79,1.03,1.5681692952839,0.78289731593522
3901226,"ligue1346",3.24,1.8,1.08,2.51879441131772,0.720775260155963
3901231,"ligue1347",2.55,-0.06,1.1,1.24803784867058,1.30682863865652
3901228,"ligue1348",2.83,1.16,1.08,1.99102863700785,0.835944829625316
3901232,"ligue1349",2.32,1.03,1.1,1.67426486878412,0.649031243534853
3829448,"ligue135",2.36,0.33,1.1,1.34098228692853,1.0157341515292
3901233,"ligue1350",3.36,1.89,1.1,2.62496290811511,0.738380801208681
3901241,"ligue1351",2.49,0.65,1.13,1.57235248218257,0.91896926301815
3901240,"ligue1352",2.62,-0.35,1.12,1.13539714588442,1.48341999535776
3901235,"ligue1353",3.06,1.79,1.03,2.42373403499416,0.635570447580871
3901238,"ligue1354",2.77,1.36,1.09,2.06449709795146,0.701825776215793
3901236,"ligue1355",2.46,-0.14,1.07,1.16041333803544,1.29944063596525
3901234,"ligue1356",2.59,0.48,1.08,1.53572553914665,1.05379236275754
3901237,"ligue1357",2.74,0.56,1.13,1.65171130317349,1.0889769533902
3901242,"ligue1359",2.44,-0.19,1.1,1.12683072981836,1.31574535524375
3829449,"ligue136",2.26,0.31,1.05,1.2835900293045,0.971455671163928
3901247,"ligue1360",2.99,-1.26,1.1,0.865600514534686,2.12243866789784
3901243,"ligue1361",2.26,0.31,1.08,1.28799746167325,0.976290885063756
3901245,"ligue1362",2.94,0.96,1.1,1.95006421528506,0.994100599911712
3901248,"ligue1363",2.66,1.19,1.06,1.92797499775205,0.73441389003819
3901252,"ligue1364",2.85,0.87,1.12,1.86264211130089,0.989278998137202
3901251,"ligue1365",3.08,0.66,1.11,1.87097027643224,1.21111895958274
3901249,"ligue1366",2.69,0.33,1.12,1.50864549583691,1.17986000081437
3901246,"ligue1367",2.54,0.6,1.09,1.56864912177756,0.968813084142994
3901250,"ligue1368",2.56,0.55,1.14,1.55726919194748,1.00758043964601
3901244,"ligue1369",3.59,2.18,1.05,2.88608809165087,0.705485217247044
3829446,"ligue137",2.31,0.14,1.09,1.22541648411485,1.0828105791418
3901253,"ligue1370",3.16,-1.11,1.01,1.02409382594293,2.13757812613602
3901255,"ligue1371",2.58,-0.96,1.03,0.808803814663554,1.77297226695628
3901262,"ligue1372",2.95,-0.06,1.12,1.4452714354872,1.50180716704167
3901258,"ligue1373",2.82,-0.8,1.07,1.00620755794806,1.8097637792804
3901260,"ligue1374",2.89,-0.06,1.13,1.41181164473386,1.47658253787286
3901256,"ligue1375",3.06,1.25,1.08,2.15569001162194,0.90169161296152
3901261,"ligue1376",3.47,2.12,1.01,2.79492279003654,0.677611801442842
3901254,"ligue1377",3.17,-0.64,1.05,1.26657517327633,1.90214103446881
3901263,"ligue1378",2.72,0.73,1.09,1.7273666099406,0.99744873083364
3901257,"ligue1379",2.35,0.06,1.08,1.20647833107444,1.14386342252225
3829452,"ligue138",2.18,0.47,1.13,1.32687679918259,0.856901420301496
3901259,"ligue1380",3.34,-0.94,1.08,1.19988336563017,2.14338744729666
3829450,"ligue139",2.3,-0.54,1.11,0.881158292787752,1.41849267893756
3829419,"ligue14",2.28,0.76,1.1,1.51865972348946,0.762553367090078
3829451,"ligue140",2.24,0.95,1.09,1.59544359583878,0.640949693405323
3829453,"ligue141",2.81,1.73,0.97,2.26817886751081,0.538921207303192
3829456,"ligue142",2.31,0.62,1.16,1.4670177789174,0.846941033957318
3829454,"ligue143",2.29,0.68,1.13,1.48738506266885,0.804031852927767
3829457,"ligue144",2.18,-0.01,1.04,1.08695543140719,1.09441446497035
3829459,"ligue145",2.32,0.33,1.12,1.32506552161263,0.992673346665183
3829458,"ligue146",2.52,0.56,1.11,1.54341528874956,0.979799616854554
3829455,"ligue147",2.56,0.21,1.12,1.38441435118636,1.17244777099923
3829462,"ligue148",2.19,-0.5,1.11,0.841187510519467,1.34432432103229
3829461,"ligue149",2.69,1.22,1.07,1.95334811029347,0.732938265369038
3829418,"ligue15",2.13,0.32,1.12,1.22418876540708,0.907889897341138
3829460,"ligue150",1.98,0.1,1.04,1.03950160710077,0.940256792626742
3829463,"ligue151",2.11,0.25,1.08,1.18089799127604,0.932626598412988
3829466,"ligue152",2.29,0.22,1.07,1.25624236188759,1.03136805178873
3829464,"ligue153",2.32,0.11,1.09,1.2100315734822,1.10497641430163
3829467,"ligue154",2.48,0.28,1.11,1.37799284430443,1.10086500619633
3829468,"ligue155",2.15,0.74,1.06,1.44370553657993,0.704309530159188
3829465,"ligue156",2.78,-1.34,1.18,0.719386772211399,2.06109271305876
3829471,"ligue157",2.46,0.46,1.1,1.45945330180559,1.00138402441835
3829472,"ligue158",2.61,0.49,1.09,1.55044356547002,1.06005818770584
3829469,"ligue159",2.52,1.03,1.09,1.77465023506454,0.746874421673688
3829416,"ligue16",2.31,-0.56,1.06,0.873146602320645,1.43407324781222
3829470,"ligue160",2.15,0.82,1.11,1.48475990752218,0.667358131185751
3829474,"ligue161",2.18,0.08,1.04,1.13322757291868,1.04904800239743
3829473,"ligue162",2.94,2.15,1.09,2.54519323771149,0.393917788056944
3829478,"ligue163",2.09,-0.19,1.06,0.949543407151215,1.13857520689745
3829479,"ligue164",2.5,0.39,1.07,1.44474794093326,1.05475536671408
3829476,"ligue165",2.57,1.31,1.05,1.93799843228166,0.62714917013909
3829475,"ligue166",2.35,-0.12,1.04,1.11182020260332,1.23604901638195
3829477,"ligue167",2.57,-0.2,1.11,1.18835993639541,1.38594827910009
3829480,"ligue168",2.29,-0.36,1.06,0.966698497033883,1.32329790161697
3829481,"ligue169",2.2,-0.21,1.07,0.994856588831754,1.20160366394106
3829417,"ligue17",2.29,0.56,1.06,1.42650948091471,0.863920007341534
3829482,"ligue170",2.24,0.03,1.07,1.13412153012031,1.10637605519412
3829486,"ligue171",2.33,-0.1,1.07,1.1177641414366,1.21651987603037
3829484,"ligue172",2.37,0.22,1.05,1.29716639912761,1.07772954142323
3829487,"ligue173",2.47,0.81,1.16,1.63913151573418,0.832187014229447
3829483,"ligue174",2.53,-1.55,1.15,0.489023207043682,2.03764167824237
3829485,"ligue175",2.31,0.94,1.06,1.62537174828144,0.688916042865331
3829488,"ligue176",2.22,-0.17,1.06,1.02770822943784,1.19391411010516
3829491,"ligue177",2.61,1.25,1.16,1.93288979023976,0.679915770010036
3829489,"ligue178",2.42,0.41,1.05,1.41507267793715,1.00514840819138
3829490,"ligue179",2.47,0.79,1.04,1.62935194293451,0.839163885173222
3829420,"ligue18",2.62,0.91,1.11,1.76477425165394,0.851302867040083
3829492,"ligue180",2.14,0.72,1.11,1.43175776238934,0.707868082798961
3829493,"ligue181",2.2,0.49,1.08,1.34575881277927,0.857137045345603
3829494,"ligue182",2.31,-0.28,1.06,1.01164869443099,1.29568165005847
3829496,"ligue183",2.27,0.56,1.13,1.4156912227545,0.859065690084643
3829495,"ligue184",2.73,1.18,1.11,1.95538398726895,0.771604136813858
3829497,"ligue185",2.39,-0.03,1.08,1.18062925554903,1.20989934621677
3829499,"ligue186",2.52,0.22,1.11,1.3712652282212,1.15317105228259
3829498,"ligue187",2.47,-0.01,1.07,1.22573454293523,1.23945593007522
3829501,"ligue188",2.39,0.74,1.04,1.5631241837243,0.824511212253162
3829500,"ligue189",2.91,1.63,1.05,2.26891310974451,0.640778004832777
3829422,"ligue19",2.8,1.2,1.13,1.99813803734043,0.798950382541572
3829502,"ligue190",2.45,-0.01,1.1,1.22150630771745,1.22688282226333
3829504,"ligue191",2.82,-1.53,1.06,0.646476265650579,2.17711587159479
3829506,"ligue192",2.16,0.1,1.04,1.12950762014526,1.02888271743153
3829503,"ligue193",2.21,0.58,1.13,1.39713736704365,0.816094148218527
3829508,"ligue194",2.56,0.03,1.12,1.29590326401121,1.26258554470651
3829505,"ligue195",2.47,1.37,1.1,1.92261351116245,0.549176588302389
